transformer_id,transformer_name,feeder_id,cnc,substation_id,substation_name,age_years,load_factor,maintenance_score,oil_quality_index,temperature_rise_c,failure_within_1yr,pole_id,gps_lat,gps_lon,capacity_kva,installation_year,previous_failures,last_serviced_date,last_oil_replacement_date
T0116,Modjadjiskloof Substation 2 TX-005,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,7.4,0.213,0.483,0.444,50.5,0,POLE-MDK-00116,-23.776,30.12092,2000,2019,1,2026-06-20,2026-03-29
T0117,Bolobedu Substation 2 TX-004,F019,Bolobedu,SS-BLB-02,Bolobedu Substation 2,14.9,0.817,0.254,0.29,66.8,1,POLE-BLB-00117,-23.95421,30.36033,200,2011,2,2025-12-27,2025-07-17
T0118,Politsi Substation 2 TX-009,F070,Politsi,SS-PLT-02,Politsi Substation 2,35.0,0.513,0.158,0.419,66.2,1,POLE-PLT-00118,-23.83125,30.02454,50,1991,2,2025-07-08,2024-10-19
T0119,Modjadjiskloof Substation 3 TX-004,F123,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,13.0,0.422,0.857,0.813,44.0,0,POLE-MDK-00119,-23.70461,30.12744,315,2013,0,2026-03-18,2026-02-21
T0120,Lenyenye Substation 1 TX-004,F058,Lenyenye,SS-LNY-01,Lenyenye Substation 1,7.6,0.52,0.394,0.444,53.1,0,POLE-LNY-00120,-23.95551,30.27308,2000,2018,1,2026-05-21,2025-10-18
T0121,Xihoko Substation 1 TX-006,F220,Xihoko,SS-XHK-01,Xihoko Substation 1,0.9,0.641,0.619,0.687,46.5,0,POLE-XHK-00121,-23.78058,30.36562,500,2025,1,2026-06-29,2025-06-27
T0122,Haenertsburg Substation 2 TX-009,F335,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,35.0,0.594,0.731,0.772,63.4,0,POLE-HBG-00122,-23.9944,29.94766,1600,1991,2,2026-02-17,2026-07-02
T0123,Bolobedu Substation 1 TX-005,F328,Bolobedu,SS-BLB-01,Bolobedu Substation 1,13.5,0.368,0.83,0.771,54.4,0,POLE-BLB-00123,-23.97189,30.34711,1600,2013,3,2026-03-28,2025-06-22
T0124,Bolobedu Substation 2 TX-005,F236,Bolobedu,SS-BLB-02,Bolobedu Substation 2,9.9,0.605,0.313,0.475,61.3,1,POLE-BLB-00124,-23.95102,30.37355,500,2016,4,2025-10-29,2025-08-02
T0125,Haenertsburg Substation 2 TX-010,F428,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,1.0,0.383,0.731,0.801,46.9,0,POLE-HBG-00125,-23.97591,29.92892,1600,2025,1,2026-03-03,2025-09-11
T0126,Haenertsburg Substation 2 TX-011,F283,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,10.3,0.232,0.894,0.839,38.2,0,POLE-HBG-00126,-23.98829,29.93937,2000,2016,0,2026-02-22,2025-10-11
T0127,Xihoko Substation 2 TX-005,F040,Xihoko,SS-XHK-02,Xihoko Substation 2,12.3,0.565,0.838,0.681,48.9,0,POLE-XHK-00127,-23.79509,30.30068,1000,2014,1,2026-05-31,2026-06-02
T0128,Nkowankowa Substation 2 TX-004,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,7.4,0.591,0.366,0.37,57.2,0,POLE-NKW-00128,-23.93817,30.249,1000,2019,5,2026-03-21,2026-05-03
T0129,Bolobedu Substation 3 TX-004,F288,Bolobedu,SS-BLB-03,Bolobedu Substation 3,3.4,0.296,0.824,0.833,41.6,0,POLE-BLB-00129,-23.98796,30.45503,500,2023,1,2026-07-01,2026-07-15
T0130,Tzaneen Substation 3 TX-006,F318,Tzaneen,SS-TZN-03,Tzaneen Substation 3,3.2,0.553,0.835,0.834,45.4,0,POLE-TZN-00130,-23.83571,30.19004,2000,2023,0,2026-07-07,2026-06-12
T0131,Haenertsburg Substation 2 TX-012,F283,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,35.0,0.215,0.731,0.51,64.3,1,POLE-HBG-00131,-23.98866,29.93652,315,1991,0,2026-04-06,2026-04-13
T0132,Xihoko Substation 2 TX-006,F277,Xihoko,SS-XHK-02,Xihoko Substation 2,12.0,0.829,0.453,0.528,69.9,0,POLE-XHK-00132,-23.79103,30.3007,1000,2014,3,2026-05-18,2025-10-29
T0133,Bolobedu Substation 1 TX-006,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,7.4,0.339,0.566,0.656,45.0,0,POLE-BLB-00133,-23.9666,30.33778,2000,2019,1,2025-10-19,2025-02-06
T0134,Ga-Kgapane Substation 2 TX-006,F280,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,11.5,0.506,0.793,0.669,56.0,0,POLE-GKG-00134,-23.83585,30.36643,2000,2014,2,2026-03-23,2026-02-02
T0135,Politsi Substation 3 TX-004,F398,Politsi,SS-PLT-03,Politsi Substation 3,10.9,0.522,0.809,0.82,51.9,0,POLE-PLT-00135,-23.82815,30.07384,1600,2015,2,2026-05-02,2026-01-26
T0136,Bolobedu Substation 2 TX-006,F152,Bolobedu,SS-BLB-02,Bolobedu Substation 2,3.1,0.871,0.715,0.7,54.9,0,POLE-BLB-00136,-23.94824,30.3684,100,2023,0,2026-07-09,2026-01-11
T0137,Haenertsburg Substation 1 TX-006,F302,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,20.5,0.176,0.339,0.556,56.0,0,POLE-HBG-00137,-23.94168,29.96688,2000,2006,3,2026-06-04,2025-08-02
T0138,Nkowankowa Substation 1 TX-005,F016,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,9.7,0.924,0.778,0.787,54.2,0,POLE-NKW-00138,-23.90588,30.23698,100,2016,0,2026-06-14,2026-04-04
T0139,Lenyenye Substation 3 TX-003,F174,Lenyenye,SS-LNY-03,Lenyenye Substation 3,12.1,0.782,0.318,0.446,57.6,0,POLE-LNY-00139,-23.94937,30.29776,200,2014,1,2026-04-24,2025-11-05
T0140,Xihoko Substation 3 TX-005,F219,Xihoko,SS-XHK-03,Xihoko Substation 3,28.2,0.567,0.153,0.452,69.4,1,POLE-XHK-00140,-23.72309,30.36384,500,1998,1,2025-10-18,2025-02-22
T0141,Ga-Kgapane Substation 3 TX-005,F492,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,3.5,0.62,0.445,0.323,47.8,0,POLE-GKG-00141,-23.86921,30.37814,100,2022,1,2026-06-26,2024-07-14
T0142,Politsi Substation 1 TX-005,F108,Politsi,SS-PLT-01,Politsi Substation 1,6.0,0.535,0.31,0.518,54.6,0,POLE-PLT-00142,-23.80145,30.06117,1000,2020,0,2025-04-01,2024-12-07
T0143,Tzaneen Substation 1 TX-006,F139,Tzaneen,SS-TZN-01,Tzaneen Substation 1,14.0,0.302,0.657,0.671,43.3,0,POLE-TZN-00143,-23.82863,30.16421,2000,2012,0,2026-02-13,2025-04-17
T0144,Haenertsburg Substation 3 TX-004,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,20.2,0.65,0.65,0.729,66.9,0,POLE-HBG-00144,-23.99371,29.92042,200,2006,1,2026-06-23,2025-04-22
T0145,Politsi Substation 1 TX-006,F497,Politsi,SS-PLT-01,Politsi Substation 1,6.9,0.641,0.719,0.697,49.7,0,POLE-PLT-00145,-23.8014,30.06102,200,2019,0,2025-12-12,2025-12-16
T0146,Lenyenye Substation 2 TX-007,F427,Lenyenye,SS-LNY-02,Lenyenye Substation 2,7.2,0.742,0.238,0.437,66.0,0,POLE-LNY-00146,-23.93321,30.26631,315,2019,2,2025-12-26,2026-02-17
T0147,Xihoko Substation 3 TX-006,F018,Xihoko,SS-XHK-03,Xihoko Substation 3,17.2,0.874,0.441,0.448,66.4,0,POLE-XHK-00147,-23.72058,30.38052,50,2009,4,2026-05-19,2025-08-03
T0148,Politsi Substation 1 TX-007,F117,Politsi,SS-PLT-01,Politsi Substation 1,35.0,0.332,0.396,0.474,64.5,0,POLE-PLT-00148,-23.8028,30.06541,100,1991,4,2025-12-26,2025-07-10
T0149,Lenyenye Substation 2 TX-008,F411,Lenyenye,SS-LNY-02,Lenyenye Substation 2,11.8,0.715,0.505,0.521,63.8,0,POLE-LNY-00149,-23.93214,30.26059,2000,2014,0,2026-06-14,2025-12-29
T0150,Modjadjiskloof Substation 1 TX-006,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,6.0,0.684,0.29,0.261,61.4,1,POLE-MDK-00150,-23.72334,30.12517,2000,2020,1,2026-03-11,2026-01-14
T0151,Haenertsburg Substation 2 TX-013,F428,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,4.6,0.254,0.377,0.58,43.6,0,POLE-HBG-00151,-23.98244,29.93915,500,2021,1,2026-01-28,2025-01-22
T0152,Xihoko Substation 2 TX-007,F141,Xihoko,SS-XHK-02,Xihoko Substation 2,10.1,0.339,0.857,0.864,41.9,0,POLE-XHK-00152,-23.78917,30.3081,1000,2016,0,2026-06-28,2026-02-02
T0153,Politsi Substation 2 TX-010,F459,Politsi,SS-PLT-02,Politsi Substation 2,19.6,0.17,0.556,0.609,48.6,0,POLE-PLT-00153,-23.83636,30.03,50,2006,2,2026-03-30,2026-01-24
T0154,Politsi Substation 1 TX-008,F147,Politsi,SS-PLT-01,Politsi Substation 1,35.0,0.302,0.633,0.475,76.9,1,POLE-PLT-00154,-23.79464,30.06062,50,1991,1,2026-03-19,2025-12-13
T0155,Bolobedu Substation 1 TX-007,F218,Bolobedu,SS-BLB-01,Bolobedu Substation 1,8.8,0.474,0.605,0.575,43.0,0,POLE-BLB-00155,-23.96284,30.35321,1600,2017,3,2026-05-17,2025-10-13
T0156,Bolobedu Substation 2 TX-007,F331,Bolobedu,SS-BLB-02,Bolobedu Substation 2,11.8,0.258,0.743,0.686,40.4,0,POLE-BLB-00156,-23.95102,30.37171,50,2014,1,2026-06-11,2026-03-22
T0157,Haenertsburg Substation 2 TX-014,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,31.8,0.812,0.903,0.633,77.4,0,POLE-HBG-00157,-23.98768,29.91736,1000,1994,0,2026-05-15,2025-09-08
T0158,Ga-Kgapane Substation 1 TX-006,F279,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,13.8,0.176,0.277,0.39,56.6,0,POLE-GKG-00158,-23.83377,30.30092,2000,2012,1,2026-04-10,2026-07-17
T0159,Ga-Kgapane Substation 2 TX-007,F253,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,13.0,0.457,0.635,0.626,48.0,0,POLE-GKG-00159,-23.8444,30.36384,1600,2013,1,2025-10-23,2026-05-13
T0160,Ga-Kgapane Substation 1 TX-007,F392,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,28.0,0.29,0.802,0.853,45.0,0,POLE-GKG-00160,-23.83404,30.29692,315,1998,3,2026-04-01,2026-03-16
T0161,Bolobedu Substation 2 TX-008,F499,Bolobedu,SS-BLB-02,Bolobedu Substation 2,12.0,0.439,0.49,0.62,58.1,0,POLE-BLB-00161,-23.94977,30.35936,500,2014,0,2026-04-26,2025-08-17
T0162,Haenertsburg Substation 3 TX-005,F333,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,4.9,0.561,0.783,0.519,46.7,0,POLE-HBG-00162,-23.99972,29.92525,800,2021,0,2026-05-09,2026-01-12
T0163,Haenertsburg Substation 3 TX-006,F205,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,24.4,0.572,0.891,0.93,54.0,0,POLE-HBG-00163,-24.00515,29.92503,315,2002,1,2026-06-18,2025-09-14
T0164,Haenertsburg Substation 3 TX-007,F204,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,2.6,0.68,0.776,0.767,49.2,0,POLE-HBG-00164,-23.99783,29.93585,2000,2023,0,2026-01-31,2025-04-05
T0165,Tzaneen Substation 2 TX-005,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,21.8,0.857,0.825,0.695,60.0,0,POLE-TZN-00165,-23.81206,30.21007,50,2004,2,2026-03-28,2026-01-09
T0166,Nkowankowa Substation 1 TX-006,F408,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,11.1,0.193,0.541,0.612,50.5,0,POLE-NKW-00166,-23.90843,30.24371,2000,2015,2,2025-09-12,2026-04-08
T0167,Tzaneen Substation 2 TX-006,F161,Tzaneen,SS-TZN-02,Tzaneen Substation 2,8.9,0.677,0.505,0.484,57.6,0,POLE-TZN-00167,-23.79591,30.18915,1600,2017,2,2026-03-24,2025-11-16
T0168,Ga-Kgapane Substation 1 TX-008,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,8.7,0.817,0.258,0.221,60.8,1,POLE-GKG-00168,-23.83396,30.2935,50,2017,2,2026-04-02,2024-10-25
T0169,Modjadjiskloof Substation 1 TX-007,F168,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,10.0,0.396,0.522,0.448,48.7,0,POLE-MDK-00169,-23.70913,30.12758,800,2016,1,2026-03-23,2026-03-29
T0170,Modjadjiskloof Substation 1 TX-008,F012,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,7.9,0.415,0.462,0.434,58.6,0,POLE-MDK-00170,-23.71664,30.12573,800,2018,0,2025-08-28,2025-05-12
T0171,Nkowankowa Substation 1 TX-007,F054,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,15.2,0.456,0.596,0.631,52.4,0,POLE-NKW-00171,-23.90536,30.24981,2000,2011,0,2026-05-18,2025-12-31
T0172,Bolobedu Substation 1 TX-008,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,8.2,0.52,0.652,0.491,56.6,0,POLE-BLB-00172,-23.95147,30.35037,2000,2018,1,2026-05-28,2025-05-13
T0173,Haenertsburg Substation 1 TX-007,F386,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,11.2,0.305,0.418,0.539,49.7,1,POLE-HBG-00173,-23.95759,29.96848,500,2015,2,2026-04-26,2025-08-09
T0174,Tzaneen Substation 2 TX-007,F362,Tzaneen,SS-TZN-02,Tzaneen Substation 2,1.6,0.559,0.925,0.871,34.8,0,POLE-TZN-00174,-23.80183,30.19532,100,2024,0,2026-06-21,2026-04-09
T0175,Politsi Substation 2 TX-011,F349,Politsi,SS-PLT-02,Politsi Substation 2,11.1,0.473,0.44,0.537,57.2,1,POLE-PLT-00175,-23.85003,30.02265,1600,2015,0,2026-03-05,2025-12-07
T0176,Modjadjiskloof Substation 2 TX-006,F231,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,7.8,0.768,0.909,0.753,59.4,0,POLE-MDK-00176,-23.76877,30.11637,800,2018,0,2026-06-09,2025-10-10
T0177,Xihoko Substation 3 TX-007,F359,Xihoko,SS-XHK-03,Xihoko Substation 3,20.7,0.53,0.711,0.613,68.3,0,POLE-XHK-00177,-23.72539,30.36925,500,2005,1,2025-12-19,2025-05-10
T0178,Lenyenye Substation 1 TX-005,F081,Lenyenye,SS-LNY-01,Lenyenye Substation 1,9.2,0.881,0.652,0.589,50.8,0,POLE-LNY-00178,-23.96272,30.26645,1000,2017,0,2026-06-24,2025-12-20
T0179,Haenertsburg Substation 2 TX-015,F451,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,18.8,0.377,0.767,0.776,35.8,0,POLE-HBG-00179,-23.98556,29.92566,50,2007,0,2026-03-16,2025-07-13
T0180,Tzaneen Substation 2 TX-008,F251,Tzaneen,SS-TZN-02,Tzaneen Substation 2,17.4,0.854,0.379,0.512,69.2,1,POLE-TZN-00180,-23.80308,30.19695,50,2009,3,2025-10-23,2024-02-25
T0181,Haenertsburg Substation 2 TX-016,F470,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,17.7,0.253,0.443,0.573,48.9,0,POLE-HBG-00181,-23.98087,29.92793,500,2008,2,2026-06-17,2025-03-18
T0182,Nkowankowa Substation 2 TX-005,F077,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,9.4,0.466,0.72,0.824,40.0,0,POLE-NKW-00182,-23.93415,30.24472,315,2017,1,2026-03-24,2026-01-21
T0183,Haenertsburg Substation 2 TX-017,F249,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,11.7,0.598,0.372,0.43,59.0,0,POLE-HBG-00183,-23.98371,29.92659,100,2014,2,2025-11-26,2025-10-23
T0184,Politsi Substation 2 TX-012,F349,Politsi,SS-PLT-02,Politsi Substation 2,15.0,0.359,0.634,0.544,50.8,0,POLE-PLT-00184,-23.84187,30.01841,100,2011,2,2026-07-08,2026-05-19
T0185,Politsi Substation 2 TX-013,F248,Politsi,SS-PLT-02,Politsi Substation 2,11.9,0.62,0.479,0.598,49.7,0,POLE-PLT-00185,-23.83762,30.0235,500,2014,1,2026-06-03,2025-12-30
T0186,Ga-Kgapane Substation 1 TX-009,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,9.2,0.408,0.629,0.594,49.4,0,POLE-GKG-00186,-23.82909,30.29749,50,2017,1,2025-12-30,2025-07-08
T0187,Ga-Kgapane Substation 1 TX-010,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,5.3,0.281,0.265,0.32,52.4,0,POLE-GKG-00187,-23.83266,30.29929,1000,2021,1,2025-10-10,2024-12-29
T0188,Tzaneen Substation 3 TX-007,F191,Tzaneen,SS-TZN-03,Tzaneen Substation 3,11.3,0.538,0.472,0.502,56.4,1,POLE-TZN-00188,-23.82504,30.19332,50,2015,2,2026-04-11,2026-04-10
T0189,Tzaneen Substation 2 TX-009,F120,Tzaneen,SS-TZN-02,Tzaneen Substation 2,2.9,0.238,0.826,0.772,40.0,0,POLE-TZN-00189,-23.80994,30.20346,1000,2023,2,2026-04-28,2025-10-30
T0190,Tzaneen Substation 2 TX-010,F151,Tzaneen,SS-TZN-02,Tzaneen Substation 2,1.4,0.521,0.725,0.74,47.2,0,POLE-TZN-00190,-23.81455,30.20033,315,2025,1,2026-03-14,2025-05-08
T0191,Modjadjiskloof Substation 1 TX-009,F342,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,4.3,0.424,0.731,0.532,39.9,0,POLE-MDK-00191,-23.71179,30.11201,100,2022,0,2026-02-10,2026-04-17
T0192,Tzaneen Substation 3 TX-008,F316,Tzaneen,SS-TZN-03,Tzaneen Substation 3,17.5,0.859,0.496,0.568,65.0,1,POLE-TZN-00192,-23.84025,30.19639,800,2008,0,2026-03-28,2025-09-24
T0193,Bolobedu Substation 1 TX-009,F304,Bolobedu,SS-BLB-01,Bolobedu Substation 1,13.2,0.536,0.944,0.901,50.7,0,POLE-BLB-00193,-23.96263,30.36004,800,2013,0,2026-03-24,2026-04-10
T0194,Ga-Kgapane Substation 1 TX-011,F181,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,17.7,0.786,0.509,0.495,63.1,1,POLE-GKG-00194,-23.84291,30.30531,2000,2008,0,2026-07-15,2026-05-01
T0195,Xihoko Substation 1 TX-007,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,6.4,0.299,0.694,0.671,40.2,0,POLE-XHK-00195,-23.78041,30.36651,315,2020,0,2026-05-12,2026-01-04
T0196,Bolobedu Substation 3 TX-005,F044,Bolobedu,SS-BLB-03,Bolobedu Substation 3,22.1,0.856,0.783,0.726,61.3,1,POLE-BLB-00196,-23.99783,30.45804,2000,2004,1,2026-03-25,2026-06-08
T0197,Xihoko Substation 2 TX-008,F172,Xihoko,SS-XHK-02,Xihoko Substation 2,3.2,0.597,0.623,0.551,49.7,0,POLE-XHK-00197,-23.79057,30.29597,500,2023,0,2026-03-23,2026-02-17
T0198,Lenyenye Substation 2 TX-009,F060,Lenyenye,SS-LNY-02,Lenyenye Substation 2,4.5,0.375,0.507,0.505,52.4,0,POLE-LNY-00198,-23.92867,30.26998,1600,2022,1,2025-10-12,2025-10-22
T0199,Xihoko Substation 3 TX-008,F170,Xihoko,SS-XHK-03,Xihoko Substation 3,21.9,0.472,0.775,0.692,64.7,0,POLE-XHK-00199,-23.71295,30.37855,200,2004,2,2026-06-19,2025-06-14
T0200,Politsi Substation 1 TX-009,F481,Politsi,SS-PLT-01,Politsi Substation 1,12.5,0.593,0.59,0.54,63.5,1,POLE-PLT-00200,-23.80266,30.06814,1000,2013,0,2026-06-13,2026-04-09
T0201,Nkowankowa Substation 2 TX-006,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,17.7,0.659,0.769,0.612,52.3,1,POLE-NKW-00201,-23.93983,30.23964,100,2008,3,2025-12-03,2026-01-12
T0202,Haenertsburg Substation 2 TX-018,F455,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,13.2,0.311,0.506,0.652,44.3,0,POLE-HBG-00202,-23.98079,29.9333,50,2013,1,2026-07-01,2025-05-21
T0203,Politsi Substation 2 TX-014,F248,Politsi,SS-PLT-02,Politsi Substation 2,7.2,0.867,0.414,0.569,62.4,0,POLE-PLT-00203,-23.83479,30.03193,100,2019,0,2026-01-03,2026-03-14
T0204,Ga-Kgapane Substation 3 TX-006,F350,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,4.0,0.353,0.314,0.47,54.2,0,POLE-GKG-00204,-23.85445,30.37963,315,2022,1,2026-01-01,2026-04-23
T0205,Ga-Kgapane Substation 3 TX-007,F229,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,1.9,0.221,0.635,0.651,35.5,0,POLE-GKG-00205,-23.86702,30.37885,100,2024,1,2026-05-24,2025-02-05
T0206,Lenyenye Substation 1 TX-006,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,33.5,0.367,0.921,0.706,62.4,0,POLE-LNY-00206,-23.9568,30.26736,1600,1992,1,2026-01-20,2026-01-02
T0207,Nkowankowa Substation 2 TX-007,F383,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,2.5,0.929,0.663,0.584,51.7,0,POLE-NKW-00207,-23.95291,30.24727,50,2024,2,2026-04-26,2025-04-06
T0208,Bolobedu Substation 3 TX-006,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,27.4,0.486,0.433,0.341,68.4,0,POLE-BLB-00208,-23.98714,30.44868,2000,1999,1,2026-03-25,2026-01-21
T0209,Nkowankowa Substation 1 TX-008,F132,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,12.1,0.456,0.348,0.406,52.7,0,POLE-NKW-00209,-23.8981,30.24997,315,2014,1,2026-05-26,2025-04-19
T0210,Modjadjiskloof Substation 3 TX-005,F390,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,13.5,0.621,0.401,0.415,61.2,0,POLE-MDK-00210,-23.71397,30.11689,500,2012,2,2026-05-22,2025-01-23
T0211,Tzaneen Substation 1 TX-007,F131,Tzaneen,SS-TZN-01,Tzaneen Substation 1,12.9,0.552,0.547,0.613,48.8,0,POLE-TZN-00211,-23.822,30.1683,1000,2013,2,2026-06-13,2026-02-18
T0212,Xihoko Substation 3 TX-009,F359,Xihoko,SS-XHK-03,Xihoko Substation 3,16.3,0.759,0.576,0.556,54.3,0,POLE-XHK-00212,-23.72408,30.35619,1000,2010,1,2026-03-01,2025-07-02
T0213,Politsi Substation 3 TX-005,F395,Politsi,SS-PLT-03,Politsi Substation 3,5.9,0.317,0.681,0.714,59.2,0,POLE-PLT-00213,-23.83201,30.06758,1600,2020,0,2026-03-20,2026-03-27
T0214,Xihoko Substation 3 TX-010,F225,Xihoko,SS-XHK-03,Xihoko Substation 3,1.2,0.848,0.278,0.341,59.6,1,POLE-XHK-00214,-23.72003,30.37661,2000,2025,0,2026-07-12,2024-08-22
T0215,Xihoko Substation 3 TX-011,F369,Xihoko,SS-XHK-03,Xihoko Substation 3,7.1,0.743,0.567,0.612,66.3,0,POLE-XHK-00215,-23.72247,30.37836,200,2019,0,2025-12-24,2026-03-12
T0216,Tzaneen Substation 1 TX-008,F137,Tzaneen,SS-TZN-01,Tzaneen Substation 1,15.3,0.116,0.225,0.331,59.3,1,POLE-TZN-00216,-23.8203,30.15927,800,2011,0,2026-03-24,2024-07-18
T0217,Xihoko Substation 2 TX-009,F040,Xihoko,SS-XHK-02,Xihoko Substation 2,4.5,0.62,0.435,0.505,45.1,0,POLE-XHK-00217,-23.78911,30.30306,1000,2022,1,2026-07-01,2025-08-05
T0218,Haenertsburg Substation 2 TX-019,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,22.5,0.457,0.473,0.563,61.2,0,POLE-HBG-00218,-23.97587,29.93676,1600,2004,0,2025-09-29,2025-12-29
T0219,Ga-Kgapane Substation 1 TX-012,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,10.2,0.646,0.423,0.628,48.5,0,POLE-GKG-00219,-23.85411,30.2959,200,2016,1,2026-04-28,2024-11-21
T0220,Xihoko Substation 3 TX-012,F452,Xihoko,SS-XHK-03,Xihoko Substation 3,4.1,0.292,0.755,0.776,39.4,0,POLE-XHK-00220,-23.72113,30.36227,2000,2022,0,2026-05-25,2026-03-22
T0221,Haenertsburg Substation 2 TX-020,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,12.5,0.763,0.476,0.626,49.6,0,POLE-HBG-00221,-23.97471,29.92396,200,2014,3,2026-04-11,2024-06-04
T0222,Xihoko Substation 3 TX-013,F228,Xihoko,SS-XHK-03,Xihoko Substation 3,15.2,0.805,0.69,0.657,53.1,0,POLE-XHK-00222,-23.7202,30.36272,1000,2011,2,2026-01-31,2025-08-08
T0223,Modjadjiskloof Substation 3 TX-006,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,15.9,0.355,0.242,0.451,51.0,1,POLE-MDK-00223,-23.71441,30.12532,1600,2010,1,2026-04-27,2026-04-14
T0224,Bolobedu Substation 2 TX-009,F102,Bolobedu,SS-BLB-02,Bolobedu Substation 2,21.9,0.58,0.554,0.508,60.0,1,POLE-BLB-00224,-23.94485,30.37081,100,2004,2,2025-11-23,2026-01-12
T0225,Haenertsburg Substation 1 TX-008,F361,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,3.0,0.645,0.558,0.659,50.3,0,POLE-HBG-00225,-23.94076,29.95605,500,2023,1,2026-06-14,2026-01-10
T0226,Modjadjiskloof Substation 3 TX-007,F153,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,21.9,0.403,0.383,0.5,53.8,1,POLE-MDK-00226,-23.70948,30.1157,2000,2004,1,2026-04-30,2024-02-06
T0227,Tzaneen Substation 3 TX-009,F405,Tzaneen,SS-TZN-03,Tzaneen Substation 3,23.2,0.496,0.857,0.819,56.9,0,POLE-TZN-00227,-23.84091,30.19757,100,2003,0,2026-07-24,2025-06-04
T0228,Haenertsburg Substation 1 TX-009,F290,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,4.0,0.545,0.538,0.558,56.0,0,POLE-HBG-00228,-23.95339,29.95735,1600,2022,1,2026-05-05,2025-04-11
T0229,Ga-Kgapane Substation 3 TX-008,F274,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,4.8,0.417,0.595,0.621,48.2,0,POLE-GKG-00229,-23.86205,30.38118,1600,2021,0,2026-06-29,2026-02-21
T0230,Lenyenye Substation 1 TX-007,F089,Lenyenye,SS-LNY-01,Lenyenye Substation 1,18.3,0.796,0.578,0.55,64.3,0,POLE-LNY-00230,-23.97336,30.26406,200,2008,0,2026-06-23,2025-12-02
T0231,Modjadjiskloof Substation 2 TX-007,F232,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,8.2,0.509,0.629,0.575,53.5,1,POLE-MDK-00231,-23.76797,30.12153,1000,2018,3,2026-06-29,2025-06-30
