meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,meter_reversal_events_6mo,zero_consumption_days_90d,tamper_alarm_count,confirmed_incidents_nearby_12mo,feeder_id,cnc,substation_id,substation_name,meter_lat,meter_lon,is_theft
M00170,29.0,49.5,33.6,0.681,0.453,0.037,0,1,0,0,F413,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95462,30.26955,1
M00171,42.5,39.4,33.5,0.107,0.336,0.178,1,0,0,3,F244,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85227,30.35223,0
M00172,145.0,129.9,159.0,0.013,0.178,0.166,0,0,0,3,F252,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.81863,30.16525,0
M00173,152.9,168.1,156.5,0.035,0.235,0.159,0,0,0,4,F398,Politsi,SS-PLT-03,Politsi Substation 3,-23.83892,30.07455,0
M00174,185.8,178.9,188.2,0.048,0.29,0.121,0,0,0,4,F269,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78155,30.36832,0
M00175,32.9,43.3,38.4,0.041,0.323,0.02,1,0,0,0,F272,Politsi,SS-PLT-01,Politsi Substation 1,-23.80592,30.05525,0
M00176,136.7,162.6,137.1,0.0,0.19,0.239,0,0,0,10,F350,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.87712,30.3731,0
M00177,236.7,219.3,241.8,0.049,0.041,0.046,0,0,0,1,F494,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.69748,30.12829,0
M00178,90.5,93.4,87.0,0.004,0.197,0.183,0,1,0,2,F348,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.8411,30.35386,0
M00179,176.9,136.8,173.9,0.166,0.324,0.234,0,1,0,4,F252,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.80406,30.16946,0
M00180,58.6,58.0,51.8,0.0,0.183,0.035,0,0,1,0,F110,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84144,30.29113,0
M00181,98.7,166.1,93.4,0.189,0.702,0.281,0,4,0,5,F145,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93083,30.26171,1
M00182,119.3,103.3,133.8,0.0,0.181,0.025,0,0,0,0,F464,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78159,30.37662,0
M00183,73.8,84.1,81.0,0.0,0.166,0.145,0,0,0,3,F420,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00915,29.92452,0
M00184,264.9,213.7,258.3,0.102,0.161,0.111,0,0,0,3,F113,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91938,30.26743,0
M00185,78.9,81.5,84.2,0.067,0.168,0.164,0,0,0,5,F179,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.79825,30.19578,0
M00186,145.3,124.8,143.0,0.106,0.191,0.128,0,0,0,1,F330,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.76887,30.12469,0
M00187,93.4,90.7,92.6,0.195,0.186,0.02,0,0,0,0,F320,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.84865,30.38599,0
M00188,113.6,124.9,121.1,0.012,0.008,0.068,0,0,0,0,F182,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.97606,30.44043,0
M00189,208.0,222.9,194.0,0.0,0.13,0.04,0,0,0,2,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71977,30.13537,0
M00190,212.1,187.0,216.2,0.119,0.293,0.059,0,0,0,6,F141,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79576,30.29798,0
M00191,118.3,196.6,107.9,0.087,0.799,0.269,0,12,0,10,F449,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83907,30.29158,1
M00192,122.3,127.2,121.8,0.083,0.362,0.056,0,0,0,1,F497,Politsi,SS-PLT-01,Politsi Substation 1,-23.78584,30.07476,0
M00193,120.6,110.7,109.3,0.647,0.447,0.035,3,3,0,1,F136,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82555,30.16937,1
M00194,121.0,135.7,113.7,0.024,0.113,0.204,0,1,0,4,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91908,30.26996,0
M00195,143.5,142.0,149.6,0.0,0.335,0.13,0,0,0,5,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72128,30.1177,0
M00196,37.1,40.1,21.2,0.097,0.199,0.081,0,0,0,0,F142,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81403,30.19813,0
M00197,400.0,394.7,389.9,0.073,0.305,0.12,0,0,0,1,F316,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83084,30.1805,0
M00198,86.7,86.9,91.4,0.061,0.227,0.025,1,0,0,1,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-23.99996,29.94346,0
M00199,162.7,156.3,164.0,0.0,0.223,0.051,0,0,0,1,F255,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70662,30.12698,0
M00200,59.0,62.9,56.9,0.016,0.062,0.137,0,0,0,2,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95586,30.31257,0
M00201,28.8,47.9,26.4,0.129,0.662,0.067,0,1,0,2,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.9532,30.30305,1
M00202,57.9,42.8,55.7,0.073,0.394,0.021,1,0,0,0,F182,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98534,30.44457,0
M00203,62.4,99.1,71.5,0.33,0.455,0.066,0,4,0,1,F181,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84284,30.298,1
M00204,51.2,71.1,53.8,0.154,0.319,0.226,1,3,0,3,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.80959,30.16556,1
M00205,149.5,138.9,147.0,0.0,0.165,0.027,0,1,0,1,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01355,29.93153,0
M00206,169.1,165.6,187.0,0.081,0.147,0.139,0,0,0,2,F485,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98383,30.4488,0
M00207,131.2,151.8,124.1,0.031,0.35,0.226,0,0,0,2,F382,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.7958,30.29714,0
M00208,53.9,55.0,60.9,0.0,0.259,0.119,1,0,0,1,F133,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96927,30.267,0
M00209,73.4,68.9,75.5,0.207,0.164,0.119,0,0,0,0,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.7707,30.13465,0
M00210,153.2,144.7,166.7,0.034,0.074,0.219,0,1,0,4,F366,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96694,30.34995,0
M00211,59.1,47.4,61.0,0.0,0.192,0.092,0,0,0,1,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94461,30.25157,0
M00212,103.6,95.0,101.7,0.105,0.389,0.071,0,0,0,0,F101,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85721,30.37576,0
M00213,75.4,81.9,65.6,0.088,0.299,0.124,0,0,0,4,F367,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.9124,30.24528,0
M00214,62.0,54.4,59.9,0.03,0.283,0.184,0,1,0,4,F110,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83468,30.30022,0
M00215,172.0,162.7,150.5,0.125,0.027,0.02,0,0,0,1,F484,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9528,30.37784,0
M00216,61.2,52.9,36.0,0.055,0.0,0.082,0,1,0,0,F387,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7859,30.35458,0
M00217,176.4,177.4,170.0,0.032,0.348,0.069,0,1,0,1,F402,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.77593,30.12667,1
M00218,120.1,99.2,113.3,0.028,0.199,0.032,0,0,0,1,F473,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84517,30.35502,0
M00219,112.6,102.9,115.3,0.07,0.082,0.07,0,0,0,2,F460,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.9502,29.95864,0
M00220,68.4,149.5,63.0,0.337,0.432,0.124,2,6,0,1,F248,Politsi,SS-PLT-02,Politsi Substation 2,-23.83288,30.02441,1
M00221,70.3,59.0,67.4,0.006,0.161,0.226,0,0,0,8,F184,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94173,30.24217,0
M00222,145.4,210.6,139.1,0.418,0.449,0.208,2,5,0,3,F158,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81819,30.19662,1
M00223,176.3,181.9,183.2,0.103,0.075,0.171,0,0,0,2,F363,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.0108,29.9334,0
M00224,117.7,108.8,114.3,0.139,0.173,0.074,0,0,0,1,F142,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80255,30.19781,0
M00225,324.0,289.7,331.2,0.077,0.317,0.078,0,0,0,0,F352,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97529,29.92862,0
M00226,73.9,68.9,65.8,0.07,0.244,0.028,0,2,0,0,F227,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94976,30.36721,0
M00227,96.9,91.9,90.4,0.12,0.018,0.133,0,0,0,2,F116,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.81574,30.15956,0
M00228,86.2,82.6,77.4,0.074,0.0,0.035,0,0,0,0,F321,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71751,30.3705,0
M00229,125.6,188.4,127.1,0.43,0.6,0.109,1,5,0,1,F076,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71524,30.35963,1
M00230,154.0,169.6,151.8,0.102,0.327,0.11,0,1,0,3,F460,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.94603,29.95983,0
M00231,243.5,202.0,239.2,0.094,0.154,0.121,0,0,0,3,F143,Politsi,SS-PLT-02,Politsi Substation 2,-23.83705,30.02295,0
M00232,66.6,65.9,67.7,0.126,0.095,0.096,0,0,0,1,F374,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.70353,30.11572,0
M00233,58.9,64.9,44.9,0.0,0.175,0.241,0,0,0,4,F281,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84517,30.36234,0
M00234,98.5,168.6,94.3,0.394,0.379,0.15,0,6,1,3,F440,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7891,30.36324,1
M00235,164.7,192.5,172.7,0.144,0.304,0.091,0,0,0,2,F374,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71467,30.12144,0
M00236,107.6,108.4,118.8,0.08,0.25,0.116,0,0,0,6,F380,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90205,30.241,0
M00237,68.1,76.1,46.9,0.127,0.201,0.137,0,1,0,2,F269,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77325,30.3767,0
M00238,81.3,102.7,82.2,0.388,0.564,0.197,0,6,0,5,F216,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95617,30.34955,1
M00239,54.8,46.5,54.1,0.058,0.126,0.165,0,0,0,3,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.97526,29.92379,0
M00240,159.6,146.6,154.0,0.039,0.31,0.074,0,0,0,1,F477,Politsi,SS-PLT-03,Politsi Substation 3,-23.82695,30.07385,0
M00241,131.2,114.8,138.3,0.041,0.171,0.1,0,1,0,3,F277,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79686,30.30049,0
M00242,75.1,84.3,84.7,0.043,0.304,0.095,0,0,0,4,F304,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96289,30.3524,0
M00243,123.9,140.8,122.1,0.158,0.146,0.08,0,0,0,3,F452,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71157,30.37673,0
M00244,132.2,143.2,153.8,0.0,0.204,0.082,0,1,0,1,F227,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95683,30.36892,0
M00245,82.8,88.1,82.4,0.0,0.106,0.061,0,0,0,2,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.7262,30.12533,0
M00246,192.1,186.2,187.7,0.153,0.255,0.134,0,1,0,0,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.92211,30.27348,0
M00247,102.6,77.5,93.5,0.014,0.379,0.229,0,2,0,2,F087,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95255,30.30689,0
M00248,54.1,67.9,45.9,0.133,0.216,0.091,0,2,0,1,F377,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95138,30.29207,0
M00249,86.6,142.2,96.2,0.437,0.45,0.142,1,2,0,0,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91878,30.2577,1
M00250,89.8,92.4,79.3,0.008,0.195,0.151,0,1,0,3,F286,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93001,30.27492,0
M00251,68.7,76.4,62.9,0.033,0.174,0.028,0,0,0,0,F209,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80671,30.19896,0
M00252,84.7,69.0,89.8,0.039,0.337,0.069,0,0,0,2,F242,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84497,30.36265,0
M00253,42.7,38.3,51.1,0.09,0.305,0.091,0,0,0,3,F094,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.95634,30.30646,0
M00254,77.1,83.3,91.9,0.024,0.331,0.084,0,0,0,0,F457,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95463,30.26743,0
M00255,85.2,98.4,85.2,0.086,0.081,0.125,0,0,0,1,F134,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.71906,30.3787,0
M00256,146.0,149.4,138.5,0.0,0.197,0.128,0,0,1,3,F254,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83265,30.19386,0
M00257,99.9,92.1,100.5,0.033,0.162,0.074,0,0,0,1,F044,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.98093,30.45531,0
M00258,101.3,105.3,99.5,0.086,0.191,0.107,0,0,0,3,F270,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80189,30.19843,0
M00259,211.5,162.8,207.7,0.0,0.221,0.04,1,1,0,0,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,-23.91484,30.26892,0
M00260,76.2,68.8,87.2,0.037,0.187,0.128,0,1,0,3,F469,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80731,30.18946,0
M00261,67.3,63.3,57.9,0.053,0.26,0.088,0,2,0,3,F289,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.8979,30.23836,0
M00262,44.6,50.1,44.1,0.0,0.219,0.164,0,0,0,4,F481,Politsi,SS-PLT-01,Politsi Substation 1,-23.79118,30.07546,0
M00263,100.3,95.9,103.8,0.041,0.077,0.17,1,0,0,5,F032,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80391,30.18962,1
M00264,124.3,112.3,129.2,0.04,0.159,0.07,0,0,0,2,F326,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.78988,30.30134,0
M00265,112.7,99.1,100.4,0.032,0.108,0.087,1,0,0,3,F396,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9466,30.37425,0
M00266,184.2,183.6,178.8,0.04,0.038,0.02,0,0,0,0,F215,Politsi,SS-PLT-03,Politsi Substation 3,-23.83715,30.07375,0
M00267,160.8,135.2,149.4,0.035,0.198,0.026,0,0,0,1,F251,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.80211,30.1939,0
M00268,79.4,92.1,75.7,0.079,0.167,0.054,0,0,0,1,F073,Politsi,SS-PLT-02,Politsi Substation 2,-23.84091,30.02412,0
M00269,36.2,68.7,32.7,0.441,0.293,0.152,0,3,0,2,F240,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.8362,30.30072,1
M00270,183.5,159.6,201.7,0.0,0.339,0.062,0,0,0,1,F050,Xihoko,SS-XHK-02,Xihoko Substation 2,-23.79342,30.31728,0
M00271,96.9,141.8,102.5,0.157,0.357,0.126,1,3,0,2,F431,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78407,30.37123,1
M00272,134.2,137.3,128.4,0.041,0.274,0.164,0,0,0,4,F153,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.7088,30.127,0
M00273,98.3,83.7,113.1,0.034,0.233,0.105,0,1,0,1,F134,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72584,30.37784,0
M00274,87.0,90.8,103.5,0.0,0.254,0.05,0,0,0,1,F005,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.7799,30.37649,0
M00275,104.5,110.5,115.4,0.096,0.254,0.084,0,2,0,1,F019,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95774,30.36046,0
M00276,116.4,95.2,113.9,0.08,0.125,0.114,0,1,0,1,F425,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78735,30.12315,0
M00277,67.7,51.8,75.4,0.036,0.229,0.02,0,0,0,0,F186,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.84568,30.34231,0
M00278,164.4,152.3,161.4,0.027,0.2,0.053,0,0,0,0,F112,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96166,30.3646,0
M00279,53.9,43.9,52.9,0.007,0.267,0.04,0,0,0,0,F492,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86258,30.37616,0
M00280,87.0,91.0,82.4,0.0,0.416,0.07,1,0,1,3,F080,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84069,30.29653,0
M00281,60.0,68.9,69.4,0.105,0.405,0.285,0,0,1,7,F051,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01786,29.92452,0
M00282,154.3,148.3,154.4,0.052,0.353,0.073,0,0,0,3,F247,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83036,30.19624,0
M00283,94.9,98.1,108.8,0.091,0.065,0.257,0,0,0,7,F011,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.00788,29.92725,0
M00284,215.9,205.8,221.2,0.028,0.256,0.244,0,0,0,5,F320,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86018,30.37831,0
M00285,176.9,169.8,187.6,0.0,0.326,0.074,0,1,0,2,F076,Xihoko,SS-XHK-03,Xihoko Substation 3,-23.72828,30.36714,0
M00286,80.9,83.5,87.1,0.057,0.076,0.02,0,0,0,0,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.71763,30.12508,1
M00287,105.1,109.4,111.9,0.079,0.175,0.082,0,1,0,1,F450,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.79359,30.11968,0
M00288,45.7,58.1,56.9,0.0,0.157,0.16,0,0,0,1,F064,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,-23.99169,29.93057,0
M00289,151.3,161.3,154.8,0.0,0.201,0.242,0,0,0,3,F242,Ga-Kgapane,SS-GKG-02,Ga-Kgapane Substation 2,-23.85584,30.3576,0
M00290,35.5,51.1,13.9,0.57,0.473,0.171,0,3,0,4,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77784,30.36675,1
M00291,93.0,87.0,95.8,0.186,0.347,0.075,0,0,0,1,F486,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,-23.95287,29.95284,0
M00292,196.0,196.9,193.4,0.118,0.332,0.13,0,1,0,4,F306,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.96243,30.2737,1
M00293,70.8,99.0,70.1,0.055,0.463,0.101,0,2,0,2,F429,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82687,30.15788,1
M00294,131.6,124.7,121.5,0.092,0.189,0.09,0,1,0,1,F467,Tzaneen,SS-TZN-01,Tzaneen Substation 1,-23.82129,30.17331,0
M00295,127.9,140.2,133.0,0.105,0.284,0.026,0,0,0,2,F334,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.91965,30.24412,0
M00296,101.4,109.7,84.0,0.016,0.173,0.114,1,1,0,3,F106,Lenyenye,SS-LNY-01,Lenyenye Substation 1,-23.95099,30.27225,0
M00297,214.1,199.0,220.0,0.0,0.126,0.131,0,1,0,2,F152,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94217,30.38169,0
M00298,33.7,71.5,38.2,0.376,0.559,0.07,1,2,0,3,F401,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.78288,30.12618,1
M00299,89.0,91.8,93.3,0.047,0.248,0.046,0,0,0,1,F480,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.78268,30.36101,0
M00300,72.2,71.7,64.6,0.127,0.274,0.052,0,0,0,2,F074,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90382,30.2398,0
M00301,323.9,313.7,322.4,0.031,0.256,0.088,0,0,0,1,F438,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.79794,30.36743,0
M00302,71.3,63.2,68.4,0.071,0.0,0.188,0,1,1,3,F311,Lenyenye,SS-LNY-03,Lenyenye Substation 3,-23.96116,30.30126,0
M00303,85.4,108.0,68.0,0.071,0.277,0.105,0,0,0,1,F143,Politsi,SS-PLT-02,Politsi Substation 2,-23.84046,30.02875,0
M00304,287.6,272.9,284.9,0.016,0.23,0.142,0,1,0,4,F403,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.84029,30.29113,0
M00305,202.9,193.9,200.2,0.078,0.258,0.138,0,0,0,1,F026,Xihoko,SS-XHK-01,Xihoko Substation 1,-23.77927,30.36202,0
M00306,59.3,93.6,44.5,0.306,0.339,0.119,2,4,2,2,F085,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96297,30.35377,1
M00307,174.1,143.3,179.2,0.017,0.309,0.067,0,0,0,1,F356,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.85767,30.38266,0
M00308,156.4,134.7,162.0,0.115,0.175,0.072,0,1,0,0,F046,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95504,30.35593,0
M00309,188.6,196.7,181.5,0.1,0.005,0.131,0,0,0,3,F396,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.94699,30.38259,0
M00310,128.1,132.7,137.0,0.155,0.123,0.053,0,0,0,1,F324,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.9449,30.38371,0
M00311,188.9,173.2,183.2,0.054,0.16,0.149,0,0,0,4,F298,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.90206,30.24716,0
M00312,93.7,103.5,112.5,0.091,0.402,0.102,0,2,0,1,F240,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83883,30.29655,0
M00313,201.4,214.6,186.2,0.0,0.169,0.052,0,0,0,1,F180,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,-23.94801,30.2514,0
M00314,79.6,80.0,83.4,0.141,0.357,0.082,0,1,1,1,F270,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81166,30.19509,1
M00315,80.4,73.8,83.4,0.0,0.318,0.06,0,1,0,2,F498,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,-23.72112,30.12128,0
M00316,110.2,86.5,110.2,0.169,0.275,0.056,0,0,0,1,F347,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71509,30.13533,0
M00317,165.7,144.7,166.2,0.105,0.35,0.253,0,1,0,5,F390,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,-23.71711,30.12102,0
M00318,190.3,179.3,189.5,0.289,0.419,0.073,1,2,0,2,F424,Politsi,SS-PLT-03,Politsi Substation 3,-23.82673,30.06891,1
M00319,56.4,72.6,51.5,0.114,0.183,0.103,0,1,0,1,F397,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,-24.01889,29.92714,0
M00320,81.8,72.9,90.0,0.179,0.295,0.123,0,0,0,2,F319,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.96881,30.34675,0
M00321,133.6,131.9,119.0,0.123,0.296,0.179,0,0,0,2,F434,Politsi,SS-PLT-01,Politsi Substation 1,-23.80149,30.05666,0
M00322,104.2,111.1,107.1,0.032,0.142,0.112,0,0,0,4,F416,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83664,30.18713,0
M00323,54.4,69.8,49.8,0.0,0.175,0.034,0,1,0,0,F173,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.93338,30.27154,0
M00324,113.8,99.0,118.9,0.005,0.252,0.093,0,0,0,1,F487,Politsi,SS-PLT-02,Politsi Substation 2,-23.84629,30.03149,0
M00325,52.1,51.3,48.9,0.134,0.217,0.058,0,1,0,0,F092,Politsi,SS-PLT-02,Politsi Substation 2,-23.84019,30.02761,0
M00326,305.6,275.1,309.4,0.003,0.282,0.15,0,1,0,6,F495,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,-23.902,30.25132,1
M00327,119.4,82.6,110.6,0.087,0.171,0.068,0,0,0,0,F006,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,-23.7854,30.12644,0
M00328,106.5,99.8,117.8,0.038,0.287,0.038,0,0,0,0,F197,Bolobedu,SS-BLB-02,Bolobedu Substation 2,-23.95498,30.36888,0
M00329,31.5,35.6,42.9,0.041,0.275,0.12,0,0,0,0,F366,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95717,30.35332,0
M00330,163.3,143.3,162.7,0.22,0.12,0.02,0,0,0,1,F121,Bolobedu,SS-BLB-01,Bolobedu Substation 1,-23.95714,30.34889,0
M00331,50.4,55.8,44.2,0.062,0.255,0.094,0,0,1,3,F110,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.83353,30.30407,0
M00332,49.6,55.5,54.8,0.115,0.141,0.093,0,0,0,3,F432,Bolobedu,SS-BLB-03,Bolobedu Substation 3,-23.9895,30.4525,0
M00333,60.7,67.4,62.5,0.061,0.114,0.124,0,0,0,3,F459,Politsi,SS-PLT-02,Politsi Substation 2,-23.832,30.03307,0
M00334,113.4,98.4,105.1,0.106,0.102,0.039,0,0,0,1,F166,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.87342,30.38268,0
M00335,125.5,120.2,127.5,0.064,0.106,0.159,0,1,0,0,F142,Tzaneen,SS-TZN-02,Tzaneen Substation 2,-23.81233,30.19956,0
M00336,126.2,102.2,127.1,0.118,0.256,0.037,0,0,0,0,F404,Lenyenye,SS-LNY-02,Lenyenye Substation 2,-23.94092,30.26638,0
M00337,249.5,244.5,249.0,0.043,0.201,0.137,0,0,0,1,F354,Tzaneen,SS-TZN-03,Tzaneen Substation 3,-23.83579,30.18228,0
M00338,86.8,104.2,84.7,0.096,0.183,0.067,0,0,0,2,F101,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,-23.86775,30.3891,0
M00339,43.8,49.7,47.3,0.058,0.37,0.053,0,0,0,1,F084,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,-23.82969,30.29713,0
