meter_id,anomaly_score,investigation_flag,theft_risk_pct,priority_tier,priority_tier_order,recommended_action,expected_kwh,actual_kwh,consumption_deviation_pct,feeder_id,cnc,substation_id,substation_name,confirmed_incidents_nearby_12mo,estimated_monthly_loss_rand,top_reasons
M00823,76.6,1,90.0,emergency,4,Dispatch field inspection within 24 hours,112.1,55.3,50.66904549509367,F016,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,2,148.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high meter_reversal_events_6mo"
M06836,76.6,1,90.0,emergency,4,Dispatch field inspection within 24 hours,164.2,90.6,44.82338611449452,F290,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,4,191.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M08391,78.7,1,90.0,emergency,4,Dispatch field inspection within 24 hours,63.5,41.2,35.11811023622047,F434,Politsi,SS-PLT-01,Politsi Substation 1,6,58.0,"high feed_vs_declared_ratio, high night_usage_ratio, high zero_consumption_days_90d"
M09316,77.6,1,90.0,emergency,4,Dispatch field inspection within 24 hours,224.9,91.7,59.22632281013783,F010,Xihoko,SS-XHK-03,Xihoko Substation 3,2,346.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high meter_reversal_events_6mo"
M07656,78.3,1,90.0,emergency,4,Dispatch field inspection within 24 hours,49.0,34.3,30.000000000000004,F101,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,2,38.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M07610,75.2,1,89.9,emergency,4,Dispatch field inspection within 24 hours,169.4,82.7,51.18063754427391,F353,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,0,225.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M07351,75.9,1,89.9,emergency,4,Dispatch field inspection within 24 hours,33.3,25.7,22.82282282282282,F417,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,3,20.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M01888,77.3,1,89.9,emergency,4,Dispatch field inspection within 24 hours,222.6,148.1,33.468104222821204,F371,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,1,194.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M06772,77.3,1,89.9,emergency,4,Dispatch field inspection within 24 hours,28.8,17.5,39.23611111111111,F185,Xihoko,SS-XHK-02,Xihoko Substation 2,2,29.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M09136,75.1,1,89.9,emergency,4,Dispatch field inspection within 24 hours,247.6,150.7,39.13570274636511,F248,Politsi,SS-PLT-02,Politsi Substation 2,3,252.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M07399,75.3,1,89.9,emergency,4,Dispatch field inspection within 24 hours,110.4,62.0,43.84057971014493,F331,Bolobedu,SS-BLB-02,Bolobedu Substation 2,4,126.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M06446,77.4,1,89.8,emergency,4,Dispatch field inspection within 24 hours,214.6,177.5,17.28797763280522,F013,Lenyenye,SS-LNY-01,Lenyenye Substation 1,5,96.0,"high zero_consumption_days_90d, high pct_drop_recent, high meter_reversal_events_6mo"
M09224,77.2,1,89.8,emergency,4,Dispatch field inspection within 24 hours,279.1,190.2,31.852382658545338,F380,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,0,231.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M01628,76.8,1,89.8,emergency,4,Dispatch field inspection within 24 hours,196.9,148.1,24.784154393092948,F190,Xihoko,SS-XHK-02,Xihoko Substation 2,0,127.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M06457,77.4,1,89.8,emergency,4,Dispatch field inspection within 24 hours,45.5,29.4,35.38461538461539,F265,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,42.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M00575,75.7,1,89.8,emergency,4,Dispatch field inspection within 24 hours,48.5,28.3,41.64948453608247,F305,Lenyenye,SS-LNY-01,Lenyenye Substation 1,3,53.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M05674,75.1,1,89.8,emergency,4,Dispatch field inspection within 24 hours,99.5,51.9,47.8391959798995,F278,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,124.0,"high feed_vs_declared_ratio, high pct_drop_recent, high zero_consumption_days_90d"
M04702,76.5,1,89.7,emergency,4,Dispatch field inspection within 24 hours,52.9,46.7,11.720226843100182,F105,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,2,16.0,"high zero_consumption_days_90d, high night_usage_ratio, high meter_reversal_events_6mo"
M00519,75.4,1,89.7,emergency,4,Dispatch field inspection within 24 hours,82.5,43.3,47.51515151515152,F143,Politsi,SS-PLT-02,Politsi Substation 2,2,102.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M04248,74.6,1,89.6,emergency,4,Dispatch field inspection within 24 hours,133.9,87.7,34.503360716952955,F149,Tzaneen,SS-TZN-01,Tzaneen Substation 1,5,120.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M04044,74.3,1,89.6,emergency,4,Dispatch field inspection within 24 hours,242.6,159.5,34.25391591096455,F185,Xihoko,SS-XHK-02,Xihoko Substation 2,2,216.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M09324,74.7,1,89.6,emergency,4,Dispatch field inspection within 24 hours,83.0,50.9,38.674698795180724,F001,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,8,83.0,"high feed_vs_declared_ratio, high pct_drop_recent, high zero_consumption_days_90d"
M04619,76.4,1,89.6,emergency,4,Dispatch field inspection within 24 hours,54.6,30.4,44.32234432234433,F493,Bolobedu,SS-BLB-03,Bolobedu Substation 3,7,63.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M08452,77.5,1,89.6,emergency,4,Dispatch field inspection within 24 hours,119.9,64.0,46.622185154295245,F021,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,5,145.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M04555,74.8,1,89.6,emergency,4,Dispatch field inspection within 24 hours,126.0,68.0,46.03174603174603,F300,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,2,151.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M05217,75.3,1,89.6,emergency,4,Dispatch field inspection within 24 hours,289.4,153.6,46.92467173462336,F023,Xihoko,SS-XHK-02,Xihoko Substation 2,0,353.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M05273,77.1,1,89.6,emergency,4,Dispatch field inspection within 24 hours,33.4,15.0,55.08982035928144,F283,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,1,48.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M01306,75.5,1,89.5,emergency,4,Dispatch field inspection within 24 hours,137.0,144.6,-5.5474452554744484,F410,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,5,0.0,"high zero_consumption_days_90d, high pct_drop_recent, high meter_reversal_events_6mo"
M00079,75.4,1,89.5,emergency,4,Dispatch field inspection within 24 hours,54.7,38.1,30.347349177330894,F282,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,5,43.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M05800,75.0,1,89.5,emergency,4,Dispatch field inspection within 24 hours,66.4,32.0,51.80722891566265,F435,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,2,89.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M03503,74.4,1,89.5,emergency,4,Dispatch field inspection within 24 hours,301.3,151.9,49.58513109857285,F218,Bolobedu,SS-BLB-01,Bolobedu Substation 1,3,388.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M02813,74.5,1,89.5,emergency,4,Dispatch field inspection within 24 hours,154.8,82.0,47.02842377260982,F340,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,3,189.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M00730,75.1,1,89.5,emergency,4,Dispatch field inspection within 24 hours,117.4,53.9,54.0885860306644,F457,Lenyenye,SS-LNY-01,Lenyenye Substation 1,0,165.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M00169,74.0,1,89.5,emergency,4,Dispatch field inspection within 24 hours,138.6,79.7,42.496392496392495,F475,Lenyenye,SS-LNY-03,Lenyenye Substation 3,2,153.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M08552,74.5,1,89.4,emergency,4,Dispatch field inspection within 24 hours,49.5,39.3,20.606060606060613,F378,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,27.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M01709,74.1,1,89.4,emergency,4,Dispatch field inspection within 24 hours,161.2,113.8,29.40446650124069,F200,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,123.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M03074,73.7,1,89.4,emergency,4,Dispatch field inspection within 24 hours,101.2,68.8,32.015810276679844,F011,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,4,84.0,"high feed_vs_declared_ratio, high pct_drop_recent, high zero_consumption_days_90d"
M03991,75.0,1,89.4,emergency,4,Dispatch field inspection within 24 hours,255.8,181.8,28.928850664581702,F285,Modjadjiskloof,SS-MDK-02,Modjadjiskloof Substation 2,5,192.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M07337,73.6,1,89.4,emergency,4,Dispatch field inspection within 24 hours,183.1,146.5,19.989077007099944,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,2,95.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M01574,74.6,1,89.4,emergency,4,Dispatch field inspection within 24 hours,116.2,85.4,26.506024096385538,F038,Lenyenye,SS-LNY-01,Lenyenye Substation 1,2,80.0,"high pct_drop_recent, high zero_consumption_days_90d, high night_usage_ratio"
M04121,73.8,1,89.4,emergency,4,Dispatch field inspection within 24 hours,156.4,109.7,29.85933503836317,F119,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,0,121.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M01210,74.5,1,89.4,emergency,4,Dispatch field inspection within 24 hours,168.8,87.9,47.92654028436019,F167,Nkowankowa,SS-NKW-02,Nkowankowa Substation 2,4,210.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M06288,75.6,1,89.4,emergency,4,Dispatch field inspection within 24 hours,43.6,30.7,29.58715596330276,F069,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,4,34.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M05106,80.3,1,89.3,emergency,4,Dispatch field inspection within 24 hours,265.6,253.1,4.70632530120483,F364,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,2,33.0,"high pct_drop_recent, high zero_consumption_days_90d, low feed_vs_declared_ratio"
M09146,73.9,1,89.3,emergency,4,Dispatch field inspection within 24 hours,173.9,149.7,13.916043703277756,F363,Haenertsburg,SS-HBG-03,Haenertsburg Substation 3,2,63.0,"high pct_drop_recent, high zero_consumption_days_90d, high night_usage_ratio"
M03499,75.9,1,89.3,emergency,4,Dispatch field inspection within 24 hours,104.7,85.3,18.52913085004776,F286,Lenyenye,SS-LNY-02,Lenyenye Substation 2,2,50.0,"high pct_drop_recent, high night_usage_ratio, high meter_reversal_events_6mo"
M02389,74.6,1,89.2,emergency,4,Dispatch field inspection within 24 hours,65.6,47.4,27.74390243902439,F224,Ga-Kgapane,SS-GKG-01,Ga-Kgapane Substation 1,3,47.0,"high pct_drop_recent, high feed_vs_declared_ratio, high night_usage_ratio"
M01556,74.3,1,89.2,emergency,4,Dispatch field inspection within 24 hours,213.5,154.0,27.86885245901639,F360,Lenyenye,SS-LNY-01,Lenyenye Substation 1,10,155.0,"high pct_drop_recent, high feed_vs_declared_ratio, high zero_consumption_days_90d"
M08731,74.0,1,89.2,emergency,4,Dispatch field inspection within 24 hours,125.4,90.8,27.591706539074966,F322,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,3,90.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M01049,74.6,1,89.2,emergency,4,Dispatch field inspection within 24 hours,93.4,64.6,30.835117773019284,F213,Politsi,SS-PLT-03,Politsi Substation 3,3,75.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M03180,73.1,1,89.1,emergency,4,Dispatch field inspection within 24 hours,100.7,52.9,47.46772591857001,F454,Xihoko,SS-XHK-01,Xihoko Substation 1,2,124.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M00306,73.4,1,89.1,emergency,4,Dispatch field inspection within 24 hours,93.6,59.3,36.64529914529914,F085,Bolobedu,SS-BLB-01,Bolobedu Substation 1,2,89.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M04400,74.4,1,89.1,emergency,4,Dispatch field inspection within 24 hours,162.1,136.7,15.669339913633564,F456,Bolobedu,SS-BLB-03,Bolobedu Substation 3,11,66.0,"high zero_consumption_days_90d, high night_usage_ratio, high meter_reversal_events_6mo"
M05920,73.3,1,89.1,emergency,4,Dispatch field inspection within 24 hours,67.9,55.9,17.67304860088366,F033,Lenyenye,SS-LNY-02,Lenyenye Substation 2,4,31.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M09641,82.1,1,89.1,emergency,4,Dispatch field inspection within 24 hours,369.9,235.0,36.469316031359824,F160,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,1,351.0,"high feed_vs_declared_ratio, high meter_reversal_events_6mo, high zero_consumption_days_90d"
M07009,73.1,1,89.1,emergency,4,Dispatch field inspection within 24 hours,67.8,46.7,31.120943952802353,F094,Lenyenye,SS-LNY-03,Lenyenye Substation 3,1,55.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M01606,72.9,1,89.0,emergency,4,Dispatch field inspection within 24 hours,79.8,42.8,46.36591478696742,F367,Nkowankowa,SS-NKW-01,Nkowankowa Substation 1,5,96.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M01807,73.5,1,89.0,emergency,4,Dispatch field inspection within 24 hours,60.1,37.8,37.10482529118137,F370,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,0,58.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M07353,74.7,1,89.0,emergency,4,Dispatch field inspection within 24 hours,169.4,76.6,54.78158205430933,F302,Haenertsburg,SS-HBG-01,Haenertsburg Substation 1,3,241.0,"high feed_vs_declared_ratio, high night_usage_ratio, high zero_consumption_days_90d"
M06439,74.7,1,88.9,emergency,4,Dispatch field inspection within 24 hours,151.7,89.6,40.936058009228745,F049,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,1,161.0,"high feed_vs_declared_ratio, high pct_drop_recent, high night_usage_ratio"
M01387,73.6,1,88.9,emergency,4,Dispatch field inspection within 24 hours,180.9,122.3,32.393587617468214,F156,Politsi,SS-PLT-01,Politsi Substation 1,0,152.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M00610,75.7,1,88.9,emergency,4,Dispatch field inspection within 24 hours,30.5,22.0,27.86885245901639,F455,Haenertsburg,SS-HBG-02,Haenertsburg Substation 2,4,22.0,"high zero_consumption_days_90d, high pct_drop_recent, high night_usage_ratio"
M03679,74.0,1,88.9,emergency,4,Dispatch field inspection within 24 hours,59.1,29.9,49.40778341793571,F038,Lenyenye,SS-LNY-01,Lenyenye Substation 1,5,76.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M09735,72.6,1,88.9,emergency,4,Dispatch field inspection within 24 hours,86.4,54.3,37.152777777777786,F294,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,7,83.0,"high feed_vs_declared_ratio, high pct_drop_recent, high meter_reversal_events_6mo"
M08366,72.7,1,88.9,emergency,4,Dispatch field inspection within 24 hours,265.2,123.7,53.35595776772247,F458,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,3,368.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
M02178,75.5,1,88.9,emergency,4,Dispatch field inspection within 24 hours,220.4,157.3,28.62976406533575,F415,Bolobedu,SS-BLB-03,Bolobedu Substation 3,3,164.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M06010,74.1,1,88.9,emergency,4,Dispatch field inspection within 24 hours,87.9,46.6,46.985210466439135,F002,Lenyenye,SS-LNY-02,Lenyenye Substation 2,3,107.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M04104,72.4,1,88.8,emergency,4,Dispatch field inspection within 24 hours,123.0,84.7,31.138211382113816,F407,Politsi,SS-PLT-01,Politsi Substation 1,1,100.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M09225,72.5,1,88.8,emergency,4,Dispatch field inspection within 24 hours,82.5,52.4,36.484848484848484,F164,Lenyenye,SS-LNY-03,Lenyenye Substation 3,4,78.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M00073,74.0,1,88.8,emergency,4,Dispatch field inspection within 24 hours,158.8,104.0,34.50881612090681,F251,Tzaneen,SS-TZN-02,Tzaneen Substation 2,0,142.0,"high feed_vs_declared_ratio, high night_usage_ratio, high zero_consumption_days_90d"
M06981,72.4,1,88.8,emergency,4,Dispatch field inspection within 24 hours,83.0,47.8,42.40963855421687,F146,Lenyenye,SS-LNY-02,Lenyenye Substation 2,1,92.0,"high feed_vs_declared_ratio, high pct_drop_recent, high night_usage_ratio"
M05702,73.2,1,88.8,emergency,4,Dispatch field inspection within 24 hours,94.3,60.4,35.949098621420994,F030,Modjadjiskloof,SS-MDK-01,Modjadjiskloof Substation 1,4,88.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M06150,79.8,1,88.7,emergency,4,Dispatch field inspection within 24 hours,278.5,224.0,19.569120287253142,F436,Nkowankowa,SS-NKW-03,Nkowankowa Substation 3,5,142.0,"high zero_consumption_days_90d, high pct_drop_recent, high feed_vs_declared_ratio"
M05019,75.4,1,88.7,emergency,4,Dispatch field inspection within 24 hours,116.8,50.0,57.1917808219178,F405,Tzaneen,SS-TZN-03,Tzaneen Substation 3,4,174.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high night_usage_ratio"
M07835,72.1,1,88.7,emergency,4,Dispatch field inspection within 24 hours,169.1,124.8,26.197516262566527,F255,Modjadjiskloof,SS-MDK-03,Modjadjiskloof Substation 3,1,115.0,"high pct_drop_recent, high night_usage_ratio, high feed_vs_declared_ratio"
M01627,71.8,1,88.6,emergency,4,Dispatch field inspection within 24 hours,238.2,136.8,42.569269521410575,F264,Lenyenye,SS-LNY-03,Lenyenye Substation 3,2,264.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high night_usage_ratio"
M07446,72.5,1,88.6,emergency,4,Dispatch field inspection within 24 hours,202.8,136.6,32.642998027613416,F356,Ga-Kgapane,SS-GKG-03,Ga-Kgapane Substation 3,3,172.0,"high zero_consumption_days_90d, high feed_vs_declared_ratio, high pct_drop_recent"
M08338,72.5,1,88.6,emergency,4,Dispatch field inspection within 24 hours,160.3,117.0,27.01185277604492,F457,Lenyenye,SS-LNY-01,Lenyenye Substation 1,7,113.0,"high zero_consumption_days_90d, high night_usage_ratio, high feed_vs_declared_ratio"
M00220,72.6,1,88.6,emergency,4,Dispatch field inspection within 24 hours,149.5,68.4,54.247491638795985,F248,Politsi,SS-PLT-02,Politsi Substation 2,1,211.0,"high feed_vs_declared_ratio, high zero_consumption_days_90d, high pct_drop_recent"
