meter_id,declared_kwh,transformer_feed_estimate_kwh,historical_avg_kwh,pct_drop_recent,night_usage_ratio,area_theft_history_rate,is_theft,feed_vs_declared_ratio,anomaly_score,flagged,tier
M00261,139.5,139.0,139.7,0.016,0.382,0.02,0,0.996415770609319,-0.1362470087800729,0,medium
M00262,170.0,167.4,162.8,0.044,0.11,0.043,0,0.9847058823529412,-0.1220753162954647,0,high
M00263,225.3,220.5,237.6,0.056,0.141,0.058,0,0.9786950732356857,-0.07317645606759948,0,high
M00264,104.8,110.4,102.3,0.023,0.281,0.101,0,1.0534351145038168,-0.18166842025114294,0,low
M00265,90.1,102.9,100.5,0.048,0.25,0.058,0,1.142064372918979,-0.17708775929145704,0,low
M00266,177.3,167.8,190.0,0.097,0.338,0.135,0,0.9464184997179921,-0.12518078342649575,0,medium
M00267,104.6,97.6,105.4,0.007,0.132,0.063,0,0.9330783938814532,-0.1377213725289349,0,medium
M00268,116.6,118.9,115.7,0.078,0.113,0.044,0,1.0197255574614066,-0.1545758939989495,0,medium
M00269,93.3,91.8,94.9,0.003,0.315,0.069,0,0.9839228295819936,-0.15048581003421674,0,medium
M00270,96.7,90.4,103.9,0.059,0.315,0.037,0,0.9348500517063082,-0.16441343492498262,0,low
M00271,61.9,97.6,54.4,0.312,0.456,0.193,1,1.5767366720516962,-0.032147315044780855,0,high
M00272,189.3,199.1,192.6,0.048,0.326,0.107,0,1.051769677760169,-0.1338391448382668,0,medium
M00273,92.0,80.5,86.7,0.112,0.106,0.023,0,0.875,-0.10513674523236965,0,high
M00274,102.6,103.0,112.0,0.099,0.255,0.035,0,1.003898635477583,-0.16526667807446893,0,low
M00275,145.5,145.1,133.8,0.118,0.385,0.225,0,0.9972508591065292,-0.10125383841620034,0,high
M00276,59.4,59.5,60.9,0.041,0.205,0.025,0,1.0016835016835017,-0.1303736349478266,0,medium
M00277,34.7,76.6,37.7,0.373,0.414,0.17,1,2.2074927953890486,0.015674997047491868,1,high
M00278,110.8,110.0,105.3,0.059,0.359,0.152,0,0.9927797833935018,-0.168594740591076,0,low
M00279,86.4,89.3,91.5,0.019,0.167,0.11,0,1.0335648148148147,-0.17736491286451878,0,low
M00280,108.4,106.5,107.0,0.087,0.292,0.103,0,0.9824723247232472,-0.18123604936761195,0,low
M00281,33.0,35.3,41.3,0.001,0.285,0.044,0,1.0696969696969696,-0.0671656909275693,0,high
M00282,94.0,87.5,87.2,0.004,0.212,0.068,0,0.9308510638297872,-0.14621987758957605,0,medium
M00283,168.1,182.3,172.6,0.119,0.334,0.304,0,1.084473527662106,-0.02561959938869285,0,high
M00284,185.1,185.0,189.3,0.034,0.231,0.142,0,0.9994597514856834,-0.13275545043051218,0,medium
M00285,269.9,257.2,269.2,0.016,0.302,0.05,0,0.9529455353834754,-0.00692238697680625,0,high
M00286,112.3,108.0,121.9,0.02,0.209,0.067,0,0.9617097061442564,-0.1559643976296507,0,medium
M00287,182.3,184.2,192.3,0.036,0.278,0.06,0,1.0104223806911683,-0.14739107807281643,0,medium
M00288,155.9,160.2,146.9,0.015,0.309,0.073,0,1.0275817831943552,-0.15873171061360758,0,low
M00289,120.1,115.0,125.2,0.045,0.126,0.125,0,0.9575353871773522,-0.14670015082763033,0,medium
M00290,75.4,82.4,82.9,0.069,0.343,0.02,0,1.0928381962864722,-0.15782195962058765,0,low
M00291,38.1,79.9,24.4,0.549,0.45,0.129,1,2.0971128608923886,0.04060949184237783,1,high
M00292,86.1,95.5,88.3,0.022,0.13,0.242,0,1.1091753774680604,-0.10209254916579635,0,high
M00293,64.6,57.0,70.6,0.073,0.345,0.02,0,0.8823529411764707,-0.12655405400897113,0,medium
M00294,105.1,99.6,101.8,0.015,0.201,0.089,0,0.9476688867745005,-0.17328946297805325,0,low
M00295,187.0,193.9,186.0,0.061,0.232,0.077,0,1.036898395721925,-0.1489708585956075,0,medium
M00296,199.8,200.4,210.9,0.097,0.126,0.125,0,1.003003003003003,-0.11111694110601839,0,high
M00297,121.5,118.5,115.5,0.112,0.361,0.078,0,0.9753086419753086,-0.166766976232814,0,low
M00298,57.8,63.5,68.1,0.037,0.221,0.122,0,1.0986159169550174,-0.1466194866079339,0,medium
M00299,50.6,51.2,63.5,0.117,0.181,0.088,0,1.0118577075098814,-0.12934014114844122,0,medium
M00300,211.4,216.4,212.0,0.068,0.262,0.03,0,1.0236518448438978,-0.11582647296272514,0,high
M00301,128.6,127.1,127.5,0.008,0.272,0.076,0,0.9883359253499222,-0.1618136274039605,0,low
M00302,192.8,197.6,187.7,0.108,0.239,0.069,0,1.0248962655601659,-0.13629836408909168,0,medium
M00303,67.8,47.9,71.8,0.035,0.321,0.069,0,0.7064896755162242,-0.09280081051020522,0,high
M00304,158.6,169.8,148.8,0.063,0.318,0.033,0,1.0706179066834807,-0.15701763567118482,0,medium
M00305,181.7,187.1,173.0,0.019,0.232,0.122,0,1.0297193175564117,-0.143658695304485,0,medium
M00306,97.9,99.2,98.0,0.092,0.359,0.046,0,1.013278855975485,-0.18089741340657578,0,low
M00307,182.5,179.8,175.5,0.01,0.101,0.023,0,0.9852054794520548,-0.09222968860374414,0,high
M00308,131.8,145.9,128.3,0.027,0.387,0.141,0,1.106980273141123,-0.1350283148274778,0,medium
M00309,75.0,75.9,77.2,0.115,0.249,0.105,0,1.012,-0.17823898494523488,0,low
M00310,40.0,29.7,60.1,0.028,0.189,0.181,0,0.7424999999999999,-0.030302602926970512,0,high
M00311,50.0,52.9,48.0,0.074,0.139,0.149,0,1.058,-0.11771342367533655,0,high
M00312,107.0,116.6,108.5,0.0,0.303,0.128,0,1.0897196261682243,-0.14465967453121303,0,medium
M00313,143.2,143.7,132.9,0.039,0.398,0.201,0,1.0034916201117319,-0.1268556548211286,0,medium
M00314,67.4,62.1,74.7,0.07,0.364,0.165,0,0.9213649851632046,-0.14197428235266635,0,medium
M00315,197.6,202.0,188.2,0.088,0.163,0.137,0,1.0222672064777327,-0.1264835607861609,0,medium
M00316,98.1,89.1,100.5,0.114,0.176,0.11,0,0.908256880733945,-0.15255354975324853,0,medium
M00317,54.6,62.4,51.1,0.054,0.12,0.058,0,1.1428571428571428,-0.11769825165260789,0,high
M00318,119.4,124.2,123.8,0.042,0.343,0.125,0,1.0402010050251256,-0.17124620591180728,0,low
M00319,79.6,74.6,86.5,0.108,0.192,0.155,0,0.9371859296482412,-0.1565073609113915,0,medium
M00320,62.4,66.6,65.5,0.086,0.12,0.24,0,1.0673076923076923,-0.08732162280771705,0,high
M00321,117.6,127.7,135.7,0.112,0.135,0.153,0,1.0858843537414966,-0.1178256149068222,0,high
M00322,138.8,144.4,140.3,0.053,0.388,0.116,0,1.0403458213256485,-0.16142006813975107,0,low
M00323,154.1,145.1,157.7,0.032,0.25,0.109,0,0.9415963659961064,-0.15661564203553896,0,medium
M00324,98.2,154.3,93.8,0.259,0.512,0.109,1,1.5712830957230144,-0.04079815560175948,0,high
M00325,53.9,60.7,46.1,0.05,0.35,0.204,0,1.1261595547309833,-0.09434651788248932,0,high
M00326,185.5,197.3,192.8,0.014,0.179,0.094,0,1.0636118598382749,-0.1288073126301918,0,medium
M00327,144.1,147.5,139.1,0.014,0.292,0.048,0,1.0235947258848022,-0.16379459846824462,0,low
M00328,59.2,62.1,48.9,0.034,0.317,0.204,0,1.0489864864864864,-0.10852586470726899,0,high
M00329,37.6,84.0,37.0,0.205,0.392,0.022,1,2.234042553191489,0.005841912509271352,1,high
M00330,56.0,75.9,56.0,0.277,0.383,0.044,1,1.355357142857143,-0.07495812231343152,0,high
M00331,100.4,109.6,103.7,0.045,0.218,0.151,0,1.091633466135458,-0.16836904368105338,0,low
M00332,77.8,74.7,65.0,0.093,0.268,0.185,0,0.9601542416452443,-0.15754438186124198,0,low
M00333,132.7,137.8,122.2,0.053,0.374,0.285,0,1.0384325546345141,-0.08797298946243631,0,high
M00334,97.6,105.8,102.0,0.076,0.271,0.063,0,1.084016393442623,-0.18445737296623627,0,low
M00335,103.4,94.4,117.9,0.001,0.305,0.102,0,0.9129593810444875,-0.13662747035538542,0,medium
M00336,46.4,50.5,37.4,0.032,0.382,0.043,0,1.0883620689655173,-0.09958396957206439,0,high
M00337,235.7,230.4,246.4,0.093,0.103,0.02,0,0.9775137887144676,-0.005837041315058467,0,high
M00338,113.9,116.2,116.5,0.012,0.359,0.232,0,1.0201931518876206,-0.10980362045987624,0,high
M00339,85.6,145.6,92.8,0.248,0.407,0.08,1,1.7009345794392523,-0.06356754462658543,0,high
M00340,62.4,59.8,65.4,0.049,0.241,0.196,0,0.9583333333333333,-0.1284880924570706,0,medium
M00341,131.9,142.0,151.4,0.015,0.295,0.151,0,1.0765731614859742,-0.15340657876409464,0,medium
M00342,218.9,211.5,219.9,0.027,0.124,0.023,0,0.9661946094106898,-0.06175816255415412,0,high
M00343,138.6,140.7,155.0,0.035,0.39,0.029,0,1.0151515151515151,-0.1433666988789905,0,medium
M00344,115.5,120.3,116.9,0.089,0.177,0.02,0,1.0415584415584416,-0.15936655817571443,0,low
M00345,264.1,261.7,269.7,0.032,0.269,0.154,0,0.9909125331313895,-0.01988854023430009,0,high
M00346,166.0,158.5,157.0,0.03,0.261,0.084,0,0.9548192771084337,-0.15231244664979532,0,medium
M00347,207.1,207.8,215.7,0.028,0.123,0.11,0,1.0033800096571706,-0.0945608141423836,0,high
M00348,124.4,123.2,133.3,0.062,0.182,0.198,0,0.9903536977491961,-0.15004960932826084,0,medium
M00349,127.4,112.9,121.6,0.024,0.284,0.197,0,0.8861852433281004,-0.11548766151171042,0,high
M00350,101.9,105.2,97.0,0.046,0.152,0.13,0,1.0323846908734053,-0.17584409280098445,0,low
M00351,191.9,184.8,184.9,0.006,0.368,0.049,0,0.9630015633142261,-0.10118193679610815,0,high
M00352,146.9,154.4,144.6,0.042,0.327,0.113,0,1.0510551395507148,-0.17413828334173842,0,low
M00353,81.5,71.1,89.2,0.104,0.12,0.032,0,0.8723926380368098,-0.11636813271066743,0,high
M00354,125.4,130.8,125.4,0.04,0.363,0.126,0,1.043062200956938,-0.16852082692957998,0,low
M00355,54.2,44.9,51.5,0.025,0.265,0.09,0,0.8284132841328412,-0.11348427231931918,0,high
M00356,116.5,115.9,113.6,0.08,0.302,0.088,0,0.9948497854077254,-0.18197437822939028,0,low
M00357,259.2,261.1,258.4,0.018,0.11,0.079,0,1.0073302469135803,-0.0038864423348254906,0,high
M00358,215.4,210.6,222.0,0.051,0.363,0.096,0,0.9777158774373258,-0.09775217995085489,0,high
M00359,57.1,81.8,42.5,0.321,0.576,0.098,1,1.4325744308231172,-0.028271953488839152,0,high
M00360,154.5,145.0,162.3,0.088,0.152,0.02,0,0.9385113268608414,-0.12705011511380576,0,medium
M00361,66.2,71.2,66.4,0.002,0.359,0.129,0,1.0755287009063443,-0.14201429942039717,0,medium
M00362,55.0,54.9,48.2,0.035,0.157,0.045,0,0.9981818181818182,-0.13235835724444162,0,medium
M00363,120.6,131.7,120.0,0.005,0.15,0.168,0,1.0920398009950247,-0.11418334406866848,0,high
M00364,34.4,30.7,29.1,0.071,0.242,0.103,0,0.8924418604651163,-0.07562813299872362,0,high
M00365,68.0,62.3,73.6,0.066,0.315,0.115,0,0.9161764705882353,-0.16022864031687045,0,low
M00366,96.5,103.7,89.4,0.024,0.285,0.042,0,1.0746113989637307,-0.16712279859432488,0,low
M00367,90.2,199.0,87.4,0.541,0.66,0.308,1,2.2062084257206207,0.11159107233685406,1,high
M00368,153.4,147.0,156.1,0.044,0.228,0.02,0,0.9582790091264667,-0.14835815142406317,0,medium
M00369,166.1,164.4,175.4,0.007,0.247,0.02,0,0.9897652016857316,-0.12547958620057348,0,medium
M00370,104.5,97.0,108.8,0.117,0.322,0.149,0,0.9282296650717703,-0.1531913629759234,0,medium
M00371,98.2,101.3,112.5,0.027,0.363,0.058,0,1.0315682281059062,-0.1644395903281176,0,low
M00372,161.3,153.8,158.6,0.087,0.253,0.149,0,0.95350278983261,-0.1504156149031251,0,medium
M00373,204.6,204.4,212.6,0.022,0.106,0.063,0,0.9990224828934506,-0.08299979649710554,0,high
M00374,103.1,107.9,100.4,0.081,0.378,0.021,0,1.0465567410281282,-0.16658665350486612,0,low
M00375,92.0,90.4,91.1,0.021,0.162,0.073,0,0.982608695652174,-0.1723992399687898,0,low
M00376,103.3,105.1,109.9,0.063,0.322,0.096,0,1.0174249757986447,-0.1742457972254054,0,low
M00377,91.0,88.1,104.6,0.099,0.24,0.174,0,0.968131868131868,-0.15702754699862925,0,medium
M00378,101.7,99.6,104.8,0.071,0.377,0.022,0,0.9793510324483775,-0.16346076158563594,0,low
M00379,121.8,122.7,110.3,0.053,0.167,0.187,0,1.0073891625615765,-0.15310569758116016,0,medium
M00380,88.6,92.7,87.3,0.03,0.247,0.022,0,1.0462753950338601,-0.16049183317256732,0,low
M00381,77.3,163.5,62.2,0.249,0.375,0.073,1,2.1151358344113844,-0.010255404961704295,0,high
M00382,63.1,125.6,59.1,0.313,0.612,0.029,1,1.9904912836767035,0.018716463241381875,1,high
M00383,132.9,147.5,136.8,0.052,0.161,0.022,0,1.109857035364936,-0.12488433130506443,0,medium
M00384,98.7,108.0,99.6,0.038,0.398,0.055,0,1.094224924012158,-0.15653510634462597,0,medium
M00385,96.9,93.0,78.3,0.031,0.381,0.126,0,0.9597523219814241,-0.1678266918347332,0,low
M00386,237.3,242.7,229.1,0.074,0.342,0.098,0,1.02275600505689,-0.07674151131838408,0,high
M00387,53.2,66.9,49.1,0.097,0.244,0.108,0,1.2575187969924813,-0.12402239317771252,0,medium
M00388,64.3,126.2,66.4,0.349,0.545,0.102,1,1.9626749611197514,-0.01731790204634065,0,high
M00389,123.6,125.9,119.6,0.005,0.252,0.09,0,1.0186084142394822,-0.15764410054632755,0,low
M00390,146.4,152.9,130.2,0.014,0.292,0.131,0,1.044398907103825,-0.164643928115697,0,low
M00391,70.3,64.3,66.0,0.069,0.4,0.06,0,0.914651493598862,-0.14184352548600987,0,medium
M00392,162.9,153.7,153.5,0.001,0.3,0.04,0,0.9435236341313689,-0.12847418662818227,0,medium
M00393,112.4,196.8,103.0,0.408,0.688,0.217,1,1.7508896797153024,0.05703406502929864,1,high
M00394,95.1,92.9,82.9,0.071,0.181,0.251,0,0.9768664563617246,-0.11881513784814512,0,high
M00395,97.5,195.1,99.4,0.509,0.472,0.069,1,2.001025641025641,0.029566498739668323,1,high
M00396,155.0,158.1,153.5,0.091,0.245,0.063,0,1.02,-0.17787439868967564,0,low
M00397,78.5,74.0,87.1,0.025,0.288,0.232,0,0.9426751592356688,-0.11136878114358151,0,high
M00398,195.1,203.5,206.1,0.022,0.302,0.081,0,1.043054843669913,-0.11808359449325068,0,high
M00399,173.1,183.2,159.4,0.096,0.307,0.079,0,1.0583477758521085,-0.15219460113480954,0,medium
M00400,177.6,178.8,178.9,0.009,0.395,0.111,0,1.0067567567567568,-0.11551865710997233,0,high
M00401,93.4,80.8,94.1,0.006,0.293,0.075,0,0.8650963597430406,-0.13770774260585916,0,medium
M00402,93.0,93.7,97.6,0.052,0.105,0.11,0,1.0075268817204301,-0.16027885760668253,0,low
M00403,127.0,129.0,118.5,0.108,0.274,0.312,0,1.015748031496063,-0.06299457827411636,0,high
M00404,124.5,124.3,125.0,0.066,0.271,0.02,0,0.9983935742971888,-0.1617618743239928,0,low
M00405,163.7,165.5,172.0,0.051,0.303,0.02,0,1.010995723885156,-0.14665744755745236,0,medium
M00406,181.3,175.1,169.7,0.014,0.355,0.107,0,0.9658025372311085,-0.12739099440108514,0,medium
M00407,66.4,84.7,75.4,0.248,0.502,0.02,1,1.275602409638554,-0.07151415571442865,0,high
M00408,75.9,77.2,85.5,0.075,0.309,0.091,0,1.0171277997364954,-0.1833872881986131,0,low
M00409,152.0,143.6,157.2,0.044,0.307,0.134,0,0.9447368421052631,-0.1574346984704703,0,low
M00410,65.3,100.5,73.2,0.214,0.551,0.02,1,1.5390505359877489,-0.03528645201427272,0,high
M00411,135.1,127.3,135.2,0.09,0.312,0.02,0,0.9422649888971133,-0.14654070425989651,0,medium
M00412,46.8,96.6,42.2,0.334,0.536,0.155,1,2.0641025641025643,0.0013231686687459332,1,high
M00413,136.3,124.3,131.4,0.026,0.35,0.156,0,0.9119589141599412,-0.1406035227776103,0,medium
M00414,240.3,247.3,235.6,0.083,0.277,0.065,0,1.029130253849355,-0.068777219315729,0,high
M00415,87.5,148.2,83.3,0.262,0.519,0.163,1,1.6937142857142855,-0.01548656487795752,0,high
M00416,197.6,179.3,185.5,0.08,0.315,0.075,0,0.9073886639676114,-0.11198130896341713,0,high
M00417,108.3,110.2,102.5,0.118,0.33,0.047,0,1.0175438596491229,-0.17660246934919377,0,low
M00418,47.2,51.2,59.5,0.054,0.333,0.101,0,1.0847457627118644,-0.13489372406622885,0,medium
M00419,55.9,60.2,48.3,0.078,0.307,0.059,0,1.076923076923077,-0.14171052462682893,0,medium
M00420,100.2,97.4,94.6,0.106,0.203,0.028,0,0.9720558882235529,-0.1612756721694238,0,low
M00421,180.5,181.3,184.9,0.071,0.247,0.065,0,1.004432132963989,-0.15514185186602653,0,medium
M00422,90.0,91.6,86.5,0.017,0.203,0.136,0,1.0177777777777777,-0.1778494146429772,0,low
M00423,118.6,115.8,118.9,0.065,0.281,0.117,0,0.9763912310286678,-0.17673115219268581,0,low
M00424,56.5,53.8,56.6,0.019,0.22,0.25,0,0.9522123893805309,-0.0777052289841011,0,high
M00425,188.6,196.4,195.2,0.058,0.299,0.117,0,1.0413573700954402,-0.14086693163796166,0,medium
M00426,173.6,171.4,181.4,0.022,0.326,0.145,0,0.9873271889400922,-0.13833321793277686,0,medium
M00427,79.3,73.1,82.1,0.006,0.377,0.105,0,0.9218158890290038,-0.14413347754357686,0,medium
M00428,60.2,64.0,66.7,0.092,0.127,0.123,0,1.0631229235880397,-0.1376557234674609,0,medium
M00429,54.2,52.3,47.1,0.104,0.219,0.126,0,0.9649446494464944,-0.1366210497125478,0,medium
M00430,129.8,135.4,122.4,0.113,0.19,0.037,0,1.0431432973805854,-0.14846462736334792,0,medium
M00431,84.5,82.6,87.1,0.013,0.219,0.242,0,0.9775147928994082,-0.11784503440143757,0,high
M00432,57.3,57.4,55.8,0.004,0.376,0.117,0,1.0017452006980803,-0.1216703578043386,0,high
M00433,90.8,85.0,89.9,0.095,0.31,0.135,0,0.9361233480176212,-0.1721686665725256,0,low
M00434,60.7,63.0,69.0,0.084,0.285,0.081,0,1.0378912685337727,-0.1711888460499374,0,low
M00435,132.9,138.7,119.5,0.027,0.127,0.02,0,1.0436418359668922,-0.1254905652746673,0,medium
M00436,203.6,201.6,210.7,0.042,0.333,0.141,0,0.9901768172888016,-0.10624561696587337,0,high
M00437,108.6,107.2,105.4,0.073,0.238,0.222,0,0.9871086556169429,-0.1511873509398896,0,medium
M00438,94.4,100.1,96.1,0.023,0.339,0.136,0,1.0603813559322033,-0.17439063891494644,0,low
M00439,124.1,103.5,118.9,0.074,0.343,0.036,0,0.8340048348106366,-0.1267180488893585,0,medium
M00440,139.2,140.8,149.3,0.042,0.274,0.121,0,1.0114942528735633,-0.17224148636277897,0,low
M00441,158.5,154.6,151.5,0.08,0.344,0.281,0,0.9753943217665615,-0.07572472440323924,0,high
M00442,124.2,131.1,126.7,0.024,0.331,0.1,0,1.0555555555555556,-0.17226589773354223,0,low
M00443,136.6,138.3,134.7,0.031,0.365,0.091,0,1.012445095168375,-0.16718846779223545,0,low
M00444,166.7,171.1,163.0,0.083,0.16,0.138,0,1.0263947210557889,-0.1451108277021444,0,medium
M00445,69.1,101.4,69.2,0.344,0.571,0.058,1,1.467438494934877,-0.04315883832131928,0,high
M00446,190.8,195.2,181.2,0.106,0.167,0.075,0,1.0230607966457022,-0.13419034507093014,0,medium
M00447,31.7,30.2,25.2,0.014,0.373,0.055,0,0.9526813880126183,-0.05403755049121495,0,high
M00448,173.1,173.5,178.8,0.003,0.333,0.136,0,1.002310803004044,-0.1290231580700335,0,medium
M00449,77.2,80.1,72.0,0.102,0.313,0.049,0,1.0375647668393781,-0.17754563903446047,0,low
M00450,157.2,155.0,156.0,0.026,0.392,0.145,0,0.9860050890585242,-0.1460486064586607,0,medium
M00451,173.2,172.5,159.8,0.098,0.373,0.02,0,0.995958429561201,-0.13033304807628693,0,medium
M00452,80.9,86.6,74.2,0.059,0.365,0.073,0,1.0704573547589615,-0.17232600509198553,0,low
M00453,34.4,37.9,43.4,0.0,0.23,0.024,0,1.1017441860465116,-0.069488566908533,0,high
M00454,87.0,88.5,91.2,0.046,0.198,0.144,0,1.0172413793103448,-0.1808469391902992,0,low
M00455,262.5,272.1,265.2,0.019,0.104,0.077,0,1.0365714285714287,0.004716518759914412,1,high
M00456,136.9,149.4,123.5,0.044,0.38,0.022,0,1.091307523739956,-0.1334938362012255,0,medium
M00457,74.9,78.9,76.1,0.017,0.234,0.055,0,1.0534045393858478,-0.1673948838125459,0,low
M00458,60.3,61.0,70.9,0.066,0.335,0.121,0,1.0116086235489221,-0.16254508291434444,0,low
M00459,125.6,125.2,124.6,0.104,0.286,0.147,0,0.9968152866242039,-0.16980427527510766,0,low
M00460,29.7,31.6,37.0,0.11,0.319,0.072,0,1.063973063973064,-0.07466833472126233,0,high
M00461,81.2,85.7,82.9,0.119,0.188,0.18,0,1.0554187192118227,-0.14554188141402408,0,medium
M00462,84.6,83.6,92.8,0.105,0.141,0.022,0,0.9881796690307328,-0.15341094676944317,0,medium
M00463,117.6,108.6,113.9,0.034,0.391,0.061,0,0.923469387755102,-0.14823264447618656,0,medium
M00464,105.3,122.0,96.0,0.005,0.199,0.204,0,1.1585944919278253,-0.10301431166265135,0,high
M00465,127.5,128.7,146.8,0.028,0.173,0.033,0,1.0094117647058822,-0.15785790693356283,0,low
M00466,94.0,97.9,96.9,0.022,0.338,0.093,0,1.0414893617021277,-0.1784797277710114,0,low
M00467,150.2,148.0,154.0,0.087,0.19,0.057,0,0.985352862849534,-0.17099511916897664,0,low
M00468,61.6,63.8,50.4,0.013,0.176,0.023,0,1.0357142857142856,-0.11432361667104585,0,high
M00469,165.8,171.5,160.3,0.074,0.265,0.05,0,1.03437876960193,-0.16603885622402786,0,low
M00470,170.5,154.8,162.7,0.113,0.249,0.236,0,0.9079178885630499,-0.06866655823477441,0,high
M00471,99.4,113.2,94.3,0.027,0.321,0.038,0,1.1388329979879275,-0.1665498239243,0,low
M00472,148.4,149.8,150.0,0.099,0.194,0.104,0,1.009433962264151,-0.17307923024321714,0,low
M00473,71.7,72.6,71.9,0.061,0.393,0.101,0,1.01255230125523,-0.15952847856024088,0,low
M00474,123.9,121.1,131.1,0.028,0.26,0.144,0,0.9774011299435027,-0.1685968166486878,0,low
M00475,98.5,111.8,108.9,0.024,0.15,0.064,0,1.1350253807106598,-0.14525288402530734,0,medium
M00476,195.6,208.9,207.9,0.011,0.277,0.196,0,1.06799591002045,-0.06305317813409983,0,high
M00477,98.8,97.1,101.3,0.062,0.341,0.221,0,0.9827935222672064,-0.1351297055259964,0,medium
M00478,25.4,50.1,32.7,0.267,0.689,0.022,1,1.97244094488189,0.06750017615649373,1,high
M00479,133.0,146.4,127.1,0.063,0.282,0.054,0,1.1007518796992481,-0.15805963471326195,0,low
M00480,65.7,109.9,75.5,0.331,0.67,0.129,1,1.6727549467275495,0.002356542053722821,1,high
M00481,81.6,80.2,65.1,0.103,0.358,0.083,0,0.982843137254902,-0.17616632210133876,0,low
M00482,29.3,32.6,40.7,0.019,0.179,0.111,0,1.112627986348123,-0.0874922306839892,0,high
M00483,122.4,125.4,121.6,0.068,0.27,0.03,0,1.0245098039215685,-0.1774939892489314,0,low
M00484,113.6,113.8,113.6,0.017,0.223,0.06,0,1.0017605633802817,-0.1750918161774464,0,low
M00485,194.4,191.5,196.0,0.009,0.172,0.115,0,0.9850823045267489,-0.10750236195218243,0,high
M00486,94.6,99.8,92.6,0.005,0.382,0.121,0,1.054968287526427,-0.15978196395349253,0,low
M00487,280.2,285.7,288.8,0.046,0.342,0.061,0,1.0196288365453248,0.0006397151399498702,1,high
M00488,156.7,160.8,154.4,0.033,0.303,0.132,0,1.0261646458200384,-0.1689485892569232,0,low
M00489,107.4,115.4,116.3,0.09,0.219,0.093,0,1.074487895716946,-0.1723384754136757,0,low
M00490,73.3,69.6,70.4,0.042,0.364,0.209,0,0.9495225102319236,-0.12607102882659033,0,medium
M00491,133.8,148.6,146.8,0.026,0.137,0.084,0,1.1106128550074736,-0.1348396369462665,0,medium
M00492,86.0,115.8,100.6,0.319,0.438,0.134,1,1.3465116279069766,-0.06974561313084704,0,high
M00493,102.0,113.8,93.7,0.047,0.282,0.079,0,1.115686274509804,-0.17349136284749955,0,low
M00494,251.0,247.9,249.9,0.04,0.296,0.109,0,0.9876494023904383,-0.05658330843976678,0,high
M00495,212.1,225.7,208.2,0.033,0.116,0.08,0,1.064120697784064,-0.07681727394318938,0,high
M00496,240.5,246.1,248.5,0.008,0.188,0.079,0,1.0232848232848233,-0.04835025492484857,0,high
M00497,152.1,165.2,152.7,0.115,0.387,0.02,0,1.0861275476660093,-0.1280124450517039,0,medium
M00498,155.1,153.2,149.3,0.047,0.257,0.045,0,0.9877498388136685,-0.1721689008992935,0,low
